,valNNLoss,policyNNLoss,matching_rates
0,1165885.4549568966,-0.31104764,49.11804342074837
1,44992152.125,-0.28207675,49.311340719654034
2,10830044.885813149,-0.3194999,49.25371608543918
3,740257152.2206897,-0.11112438,48.90145106230018
4,35429269.97938144,-0.32159504,49.51237703476328
5,1546962190.5655172,-0.083358966,49.171724335794934
6,50352.830266702586,-0.32111531,49.314448294505375
7,3790556465.4344826,-0.06630159,49.3177011571807
8,5297781.017301038,-0.19933398,49.26851639954222
9,5367031133.572413,-0.05590794,49.24214837402999
10,78449454.33910035,-0.17855304,49.32136376889366
11,7445863309.635738,-0.046934996,49.46594431253805
12,13912172.8,-0.16045074,49.32836175833544
13,10662442432.44138,-0.041275963,49.54376830634977
14,686189.167025862,-0.14619796,49.233988963264146
15,14957249550.124138,-0.03680442,49.511906156683445
16,104553.41960423875,-0.13547386,49.27032737609576
17,21461318324.08276,-0.032727715,49.41025709271278
18,2158619.149137931,-0.12515746,49.400560061451735
19,28241603534.90411,-0.029998021,49.90200503976821
20,174092.91834332192,-0.031387307,49.81528876015912
21,229862.75648788927,-0.1701287,49.433890045009036
22,461383859.53103447,-0.17877977,49.503625296825845
23,249459.03674568966,-0.10460218,49.721629442475475
24,350426009.2920962,-0.1869017,49.72277427511596
25,217193.58870274914,-0.092983276,49.62513726349642
26,198655760.22068965,-0.2022041,49.5902618214312
27,28073934417.213795,-0.0877581,49.975307036794646
28,110482716.90410958,-0.32028532,50.2658041713291
29,39829948324.50859,-0.092210114,49.7105450524921
30,42617320864.66207,-0.3220899,49.85812408097828
31,48362850261.62759,-0.08845312,49.59401807256339
32,36655860479.12028,-0.32098147,49.98006588381457
33,51430505846.28966,-0.24158904,49.83195380617818
34,11783914.422680411,-0.32267016,50.23062286359377
35,58654211589.27835,-0.08068258,50.128877852809836
36,57262657493.77319,-0.32268324,50.20296668307522
37,67137727245.19588,-0.32398212,50.33979561587157
38,62531921842.58419,-0.32402346,50.29416261107582
39,69853592794.92413,-0.32231736,49.90694884255503
40,70937681708.86598,-0.3224666,50.414707601037684
41,79556610843.27148,-0.3231842,50.403536981076286
42,78610684426.59311,-0.32340565,50.19764538342754
43,80757577411.29897,-0.3236823,50.51534578204518
44,86628722080.66206,-0.32384625,50.131838774556265
45,65157628689.53425,-0.32266685,50.510448414771844
46,94077187159.9725,-0.32284003,50.55500731319157
47,93574074635.43643,-0.3235398,50.593007357931384
48,103332169120.66206,-0.32433805,50.54732091883329
49,105131574547.42068,-0.32441103,50.50340158322731
50,76945167070.45517,-0.32487822,50.66968045605684
51,113638701189.71822,-0.32483444,50.47782289780672
52,124568927242.5567,-0.32534277,51.04594499892901
53,99592462477.7301,-0.32451007,50.5558191654038
54,103194427307.25517,-0.3249436,50.62034948951889
55,108028936726.87285,-0.32490984,50.7570837438597
56,138053867569.26462,-0.32447076,50.68194276001232
57,118199714242.41925,-0.32207587,50.61633441081789
58,158539803493.69864,-0.15316671,51.07377185350187
59,332967298.08934706,-0.32152623,50.72212430212209
60,165726688822.54297,-0.15047042,50.36705553106208
61,77758996423.6976,-0.3244235,50.95749157289315
62,176536846222.6159,-0.105131075,50.50987664572048
63,3224688.097413793,-0.32255417,50.705986012266564
64,173541647152.3849,-0.09330403,50.910507127461024
65,689819.8858131488,-0.32036817,50.87592036423127
66,231572847007.23026,-0.112347804,50.983426233790894
67,1202260.375,-0.1627074,50.682908445118365
68,201475424143.0069,-0.07306989,50.84209905282841
69,4952718.481034483,-0.11931034,50.89410983271181
70,266052133089.9862,-0.098231144,50.792111293334194
71,932834.9841609589,-0.024079066,51.10786503449187
72,299387398263.64264,-0.08926392,51.14311825727175
73,568006.784567637,-0.023695748,51.17659373531641
74,294465709636.6185,-0.06279003,51.121025302180016
