,valNNLoss,policyNNLoss,matching_rates
0,1014310.44,-0.32026565,49.2660716706665
1,134488540.0,-0.31999016,49.213254427596574
2,233137700.0,-0.3216228,49.27590164415655
3,738696260.0,-0.2218096,49.145191103315575
4,531766100.0,-0.19704068,49.3082599744684
5,81668.805,-0.15577571,49.17742603621813
6,96198.875,-0.13903567,49.082656184265176
7,96415.664,-0.12820348,49.19061682192641
8,93728.11,-0.12071538,49.57370739961705
9,75369.76,-0.1141919,49.05879869498308
10,216009.36,-0.1693934,49.324022579897445
11,830152.6,-0.31995016,49.29602816856801
12,14107203000.0,-0.3217207,49.423410330182044
13,33705400000.0,-0.32129693,49.5951567590099
14,45346013000.0,-0.32090712,49.576492048509465
15,36370784000.0,-0.032432318,49.48293825642678
16,37205740000.0,-0.32168645,49.416584344896926
17,46423370000.0,-0.029549291,49.66414947692404
18,22551577000.0,-0.3220908,49.65625174350007
19,14364266000.0,-0.026700819,49.834884203740174
20,35936990000.0,-0.3222363,49.733888771657284
21,42236015000.0,-0.3220935,49.835114677705015
22,47256064000.0,-0.023247052,49.75692247604938
23,52271137000.0,-0.024030464,49.73397146807419
24,52041986000.0,-0.3230384,49.750254551380046
25,77191004000.0,-0.021444721,50.08014566162634
26,82096380000.0,-0.020225663,50.20893449747029
27,65657315000.0,-0.32338443,50.00149375131403
28,90290150000.0,-0.018777791,49.94612593191975
29,82525670000.0,-0.018579908,50.34185078934821
30,76700550000.0,-0.3228926,49.96303809107645
31,105369070000.0,-0.01790143,49.67047886814462
32,108519850000.0,-0.017430346,49.86521525582107
33,100934370000.0,-0.32222882,50.05249799393005
34,146443100000.0,-0.016719004,50.04734177038614
35,142433600000.0,-0.015857292,49.97079795075874
36,108001330000.0,-0.26709822,50.30616020210116
37,151788810000.0,-0.01526924,50.357390980011836
38,136788580000.0,-0.014932028,50.250341696704915
39,124847990000.0,-0.32264665,50.157540633266564
40,153787070000.0,-0.013192436,49.95407062411046
41,177297700000.0,-0.3212778,50.03259948942149
42,158346350000.0,-0.32452616,50.450939780071124
43,179497500000.0,-0.016407115,50.39839492850172
44,100572650000.0,-0.013474482,50.384418778255586
45,102404270000.0,-0.3241892,50.16642026685243
46,225702360000.0,-0.015819566,50.300373615938824
47,124873820000.0,-0.011915621,50.441635342850425
48,54062600000.0,-0.32287952,50.47716611094122
49,185475560000.0,-0.011307561,50.36493925954267
50,146522140000.0,-0.010779538,50.34518086453125
51,111447785000.0,-0.01248864,50.088685894327135
52,113633210000.0,-0.32345095,50.29807300813267
53,178227040000.0,-0.011340349,50.513979621096844
54,220023320000.0,-0.009777143,50.61625237475746
55,210833640000.0,-0.015991354,50.75584945869784
56,171613270000.0,-0.32210523,50.69599389369534
57,268160450000.0,-0.013556024,50.72814539011977
58,235471240000.0,-0.3233785,50.695997871559186
59,224781570000.0,-0.009145732,50.54026491610875
60,210204790000.0,-0.32416254,50.68645134149854
61,260960140000.0,-0.030358862,50.63432957359653
62,276176240000.0,-0.32500368,50.85153536183325
63,272005040000.0,-0.008264786,50.82231060381858
64,219517300000.0,-0.32250267,50.64751933278415
65,302863400000.0,-0.31897175,50.83924551279971
66,586390500000.0,-0.32456684,50.6285620908561
67,586537900000.0,-0.006488123,50.69783354259805
68,295985120000.0,-0.32376385,50.78062685502339
69,379670660000.0,-0.028331816,50.850795604768656
70,375385160000.0,-0.3238041,50.88968300847928
71,267758040000.0,-0.32564646,50.910131668044215
72,707621100000.0,-0.24738577,50.80734522773814
73,707426200000.0,-0.3243798,50.830844648260445
74,704577500000.0,-0.004749099,50.90598798302982
