means,stddevs
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.012658227848101266,0.11188299141235787
0.0031645569620253164,0.05620980178123065
0.0031645569620253164,0.05620980178123065
0.004746835443037975,0.06878800771804229
0.015822784810126583,0.12488836315614425
0.015822784810126583,0.12488836315614428
0.03481012658227848,0.18344380043028594
0.020569620253164556,0.14205083204766739
0.023734177215189875,0.15234036534180606
0.02689873417721519,0.16191563962927166
0.0189873417721519,0.13658822113675298
0.0189873417721519,0.13658822113675295
0.03164556962025317,0.17519329875776332
0.022151898734177215,0.1472939933324685
0.06329113924050633,0.2436787343269829
0.028481012658227847,0.16647430840819513
0.02689873417721519,0.1619156396292744
0.03955696202531646,0.19507029067306925
0.04430379746835443,0.20593220335484852
0.00949367088607595,0.09704866665737315
0.00949367088607595,0.09704866665737315
0.0031645569620253164,0.056209801781230154
0.0,0.0
0.0,0.0
0.2848101265822785,0.6994838228348029
0.08544303797468354,0.44576911570412353
0.17246835443037975,0.6920432428881075
0.12974683544303797,0.5506957988817259
0.11867088607594936,0.46099816519276965
0.0015822784810126582,0.03977786420878669
0.015822784810126583,0.12488836315614425
0.015822784810126583,0.12488836315614428
0.01740506329113924,0.13087868533658042
0.01740506329113924,0.13087868533658042
0.0031645569620253164,0.0562098017812307
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.46360759493670883,1.9628737037809014
0.189873417721519,0.9793551922103539
0.11234177215189874,0.8981612967721142
0.2310126582278481,1.3156814482896606
0.5838607594936709,2.0645507639600664
0.6914556962025317,2.1359624888974564
0.7246835443037974,2.169554109581954
0.7658227848101266,2.2169716256258702
0.8022151898734177,2.270976143552951
0.7800632911392406,2.2230705045621213
0.23259493670886075,0.9741578054701795
0.12341772151898735,0.8761439592193575
0.13765822784810128,0.9446015889934908
0.11550632911392406,0.8995227101860964
0.11550632911392406,0.8995227101860964
0.15348101265822786,0.8332552605741042
0.13765822784810128,0.7688711281426228
0.16930379746835442,1.0643960614858778
0.6487341772151899,2.154867334373689
1.139240506329114,2.2405805067083095
0.007911392405063292,0.0886636393774919
0.023734177215189875,0.15234036534180848
0.011075949367088608,0.10474078148718279
0.028481012658227847,0.16647430840819513
0.023734177215189875,0.15234036534180834
0.02689873417721519,0.16191563962927344
0.01740506329113924,0.13087868533658048
0.04272151898734177,0.20238874186217695
0.03481012658227848,0.183443800430286
0.03639240506329114,0.18741284158519336
0.0949367088607595,0.40265323975735184
0.05379746835443038,0.2645777848588356
0.0490506329113924,0.2563903718723129
0.03955696202531646,0.2580282296051438
0.06962025316455696,0.32079711748638257
0.05221518987341772,0.285066508029764
0.07278481012658228,0.32009284195520954
0.056962025316455694,0.29777134967217583
0.06487341772151899,0.3193202712255533
0.0759493670886076,0.33391124583440956
0.10443037974683544,0.3111952188611046
0.004746835443037975,0.08888960633045442
0.006329113924050633,0.09730670664129702
0.00949367088607595,0.12552923131886243
0.00949367088607595,0.12552923131886243
0.04272151898734177,0.26360453676377177
0.011075949367088608,0.11891258728289106
0.01740506329113924,0.15319391140304017
0.061708860759493674,0.3047259932324054
0.19462025316455697,0.5267213255331546
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.2974683544303797,0.767893726724044
0.055379746835443035,0.3449010718787881
0.08544303797468354,0.39686983648884705
0.12341772151898735,0.4816332121689872
0.06645569620253164,0.2957942402792871
0.5015822784810127,1.6151022683155642
0.38924050632911394,0.9622402178433591
0.12183544303797468,0.809627754740262
0.14873417721518986,0.8612258496419835
0.12341772151898735,0.8833496055965816
0.125,0.885814424656025
0.1962025316455696,0.9109919412802587
0.27531645569620256,0.945499756087787
0.14082278481012658,1.0536080731062158
0.5901898734177216,2.119586112610697
0.939873417721519,1.9735634667593465
0.02531645569620253,0.157208899898785
0.02689873417721519,0.1619156396292724
0.02531645569620253,0.15720889989878495
0.02531645569620253,0.15720889989878492
0.011075949367088608,0.10474078148718306
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.055379746835443035,0.28446772064673975
0.022151898734177215,0.15768669119361556
0.012658227848101266,0.12524925498837483
0.02689873417721519,0.1890116151982552
0.061708860759493674,0.2717360820812733
0.07753164556962025,0.30108348813213487
0.07911392405063292,0.30329491120946894
0.08702531645569621,0.32879168785339574
0.09018987341772151,0.33746321561633985
0.09018987341772151,0.33746321561633974
0.03164556962025317,0.19243657694201163
0.012658227848101266,0.1373206029076055
0.014240506329113924,0.1428254364530348
0.011075949367088608,0.11891258728289122
0.012658227848101266,0.12524925498837478
0.03481012658227848,0.24291604471181028
0.015822784810126583,0.1481089040785592
0.022151898734177215,0.1766472099839728
0.08860759493670886,0.3448465394781929
0.2737341772151899,0.5736473614615871
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
7.791139240506329,12.685419109003593
0.06487341772151899,0.298809550022248
0.08069620253164557,0.3444936882174888
0.11392405063291139,0.4357216509866784
0.09177215189873418,0.40729717749106825
0.09018987341772151,0.3279363927327823
0.0680379746835443,0.2817040266290676
0.07278481012658228,0.2888632805054477
0.08860759493670886,0.33077245874889283
0.12183544303797468,0.4052325561231703
0.11075949367088607,0.3985847297075025
0.11392405063291139,0.4016555840128055
0.10917721518987342,0.4088303678230834
0.12183544303797468,0.42805473620637713
0.20569620253164558,0.5179189946863042
0.3528481012658228,0.6041521326571421
0.023734177215189875,0.1718916261136837
0.0379746835443038,0.20719470923640326
0.10126582278481013,0.30712352739649185
0.00949367088607595,0.1121963270688455
0.05063291139240506,0.21942059863489877
0.014240506329113924,0.1185747067568332
0.022151898734177215,0.15768669119361522
0.08227848101265822,0.3227298355143635
0.2737341772151899,0.5624882282152925
0.04272151898734177,0.20238874186217473
0.04430379746835443,0.20593220335484852
0.04430379746835443,0.2059322033548485
0.03639240506329114,0.18741284158519594
0.03322784810126582,0.1793729842976305
0.0031645569620253164,0.05620980178123049
0.0031645569620253164,0.05620980178123049
0.014240506329113924,0.1185747067568332
0.00949367088607595,0.097048666657373
0.00949367088607595,0.097048666657373
0.04430379746835443,0.20593220335484866
0.03322784810126582,0.17937298429762918
0.03955696202531646,0.1950702906730694
0.08702531645569621,0.28209541831017976
0.17088607594936708,0.376707530934631
0.02531645569620253,0.15720889989878492
0.0189873417721519,0.13658822113675362
0.0,0.0
0.0,0.0
0.0,0.0
0.1518987341772152,0.3592070010484128
0.07911392405063292,0.44337758482113176
0.13132911392405064,0.5631298144010479
0.020569620253164556,0.14205083204766666
0.09651898734177215,0.46953519480809597
0.17246835443037975,0.5907380075877111
0.314873417721519,0.5962643744487809
0.03164556962025317,0.18401702105346987
0.09177215189873418,0.3100974111813125
0.09018987341772151,0.32306764859828385
0.08860759493670886,0.36276359274484166
0.0680379746835443,0.2760209892585431
0.28164556962025317,0.682434219335786
0.08386075949367089,0.37882832909754177
0.09177215189873418,0.4188074821627331
0.10284810126582279,0.5225726822834985
0.09335443037974683,0.48347016979681035
0.08702531645569621,0.3653225299151565
0.31645569620253167,0.6046686572320573
0.0949367088607595,0.4065700475869525
0.04588607594936709,0.22402917442690962
0.08860759493670886,0.42325052372989114
0.0981012658227848,0.37327038317074884
0.1281645569620253,0.5076571694768058
0.9066455696202531,1.9524831150999784
0.0981012658227848,0.3646801814424597
0.05221518987341772,0.2905726864453147
0.09651898734177215,0.4558344115272686
0.05379746835443038,0.2983602468282267
0.11867088607594936,0.45407065980480193
0.03639240506329114,0.18741284158519483
0.004746835443037975,0.06878800771804272
0.007911392405063292,0.08866363937749189
0.0,0.0
0.007911392405063292,0.08866363937749187
0.014240506329113924,0.11857470675683342
0.020569620253164556,0.14205083204766744
0.020569620253164556,0.1420508320476675
0.006329113924050633,0.07936638488434393
0.0,0.0
0.015822784810126583,0.12488836315614385
0.0,0.0
0.007911392405063292,0.08866363937749139
0.09968354430379747,0.31020655842332584
0.15031645569620253,0.3833291830960588
0.21044303797468356,0.469364266321786
0.04746835443037975,0.21280687496747133
0.0,0.0
